dom ; request ; size ; historical ; random_projection ;
482.0 ; 10.0 ; 613.939453125 ; 73.00 ; 74.65
1137.0 ; 230.0 ; 723.8515625 ; 26.34 ; 50.02
186.0 ; 91.0 ; 36143.646484375 ; 56.39 ; 95.25
62.0 ; 1.0 ; 24.4091796875 ; 94.36 ; 49.40
2832.0 ; 493.0 ; 2564.0693359375 ; 8.86 ; 5.46
1102.0 ; 35.0 ; 1241.2509765625 ; 47.84 ; 23.74
920.0 ; 232.0 ; 1625.3623046875 ; 26.02 ; 18.48
2408.0 ; 268.0 ; 6297.564453125 ; 6.10 ; 25.97
3169.0 ; 604.0 ; 1117.154296875 ; 13.92 ; 8.20
132.0 ; 70.0 ; 14969.44921875 ; 62.44 ; 60.78
175.0 ; 15.0 ; 875.6572265625 ; 83.13 ; 65.76
570.0 ; 70.0 ; 2095.55078125 ; 50.56 ; 73.18
55.0 ; 68.0 ; 2033.4697265625 ; 71.77 ; 72.33
1052.0 ; 199.0 ; 3129.212890625 ; 20.35 ; 57.22
524.0 ; 30.0 ; 733.6484375 ; 67.38 ; 18.76
3402.0 ; 17.0 ; 1004.41796875 ; 42.65 ; 62.11
96.0 ; 13.0 ; 56.1669921875 ; 90.15 ; 77.85
670.0 ; 110.0 ; 104.6875 ; 48.85 ; 99.83
512.0 ; 37.0 ; 715.072265625 ; 66.61 ; 26.68
470.0 ; 8.0 ; 261.130859375 ; 75.60 ; 89.18
594.0 ; 61.0 ; 4478.3310546875 ; 48.10 ; 93.31
3520.0 ; 621.0 ; 638.2265625 ; 16.47 ; 37.62
298.0 ; 27.0 ; 4378.0458984375 ; 67.81 ; 46.58
2842.0 ; 44.0 ; 4798.5068359375 ; 29.09 ; 49.02
1473.0 ; 120.0 ; 1529.5087890625 ; 25.01 ; 2.37
469.0 ; 61.0 ; 14698.97265625 ; 51.58 ; 29.89
174.0 ; 6.0 ; 25.484375 ; 88.84 ; 25.06
93.0 ; 20.0 ; 6822.28125 ; 74.85 ; 73.70
1533.0 ; 5.0 ; 799.5517578125 ; 49.82 ; 42.07
273.0 ; 3.0 ; 83.3984375 ; 85.36 ; 48.38
20.0 ; 2.0 ; 58.0068359375 ; 96.11 ; 19.77
1594.0 ; 39.0 ; 1192.181640625 ; 41.67 ; 2.20
2220.0 ; 122.0 ; 4889.265625 ; 14.82 ; 92.84
869.0 ; 78.0 ; 547.923828125 ; 46.52 ; 13.06
1093.0 ; 112.0 ; 231.3095703125 ; 37.52 ; 67.96
787.0 ; 131.0 ; 2181.125 ; 33.02 ; 89.69
4180.0 ; 823.0 ; 4864.208984375 ; 5.94 ; 69.77
1234.0 ; 174.0 ; 773.0654296875 ; 26.58 ; 7.75
2577.0 ; 247.0 ; 11008.3505859375 ; 5.73 ; 63.76
44.0 ; 5.0 ; 167.669921875 ; 93.84 ; 56.87
96.0 ; 13.0 ; 56.21875 ; 90.15 ; 0.72
2220.0 ; 122.0 ; 4888.9892578125 ; 14.82 ; 35.22
1110.0 ; 152.0 ; 210.2880859375 ; 32.97 ; 26.91
1580.0 ; 482.0 ; 7025.0576171875 ; 9.34 ; 24.08
689.0 ; 55.0 ; 3161.046875 ; 47.64 ; 73.74
664.0 ; 32.0 ; 122.861328125 ; 65.02 ; 69.08
1519.0 ; 324.0 ; 4407.265625 ; 11.04 ; 13.49
2212.0 ; 549.0 ; 1903.0166015625 ; 11.61 ; 7.66
321.0 ; 11.0 ; 817.3037109375 ; 78.54 ; 19.01
2221.0 ; 122.0 ; 4879.4580078125 ; 14.83 ; 23.01
6634.0 ; 256.0 ; 31497.3916015625 ; 5.44 ; 63.14
526.0 ; 39.0 ; 1073.28125 ; 63.71 ; 42.23
1067.0 ; 232.0 ; 13481.517578125 ; 16.23 ; 64.07
2204.0 ; 64.0 ; 7124.6328125 ; 24.40 ; 43.96
1459.0 ; 85.0 ; 2677.90625 ; 27.27 ; 48.65
1459.0 ; 86.0 ; 2768.35546875 ; 26.87 ; 30.46
2296.0 ; 249.0 ; 29599.31640625 ; 6.29 ; 4.21
890.0 ; 173.0 ; 1748.392578125 ; 28.38 ; 67.41
540.0 ; 103.0 ; 1493.095703125 ; 47.53 ; 77.26
203.0 ; 48.0 ; 701.9482421875 ; 76.71 ; 37.23
96.0 ; 13.0 ; 56.228515625 ; 90.15 ; 68.66
582.0 ; 41.0 ; 1052.8818359375 ; 61.25 ; 99.95
3127.0 ; 73.0 ; 3882.982421875 ; 23.01 ; 82.21
