dom ; request ; size ; historical ; lsh_knn
981.0 ; 19.0 ; 568.99805 ; 56.55 ; 58.98
801.0 ; 26.0 ; 434.01465 ; 60.39 ; 60.71
387.0 ; 47.0 ; 45.688477 ; 73.16 ; 69.04
659.0 ; 112.0 ; 1040.1074 ; 44.03 ; 56.59
846.0 ; 193.0 ; 763.06445 ; 33.11 ; 47.36
133.0 ; 32.0 ; 1984.334 ; 76.64 ; 73.02
116.0 ; 13.0 ; 478.30566 ; 87.38 ; 67.78
96.0 ; 13.0 ; 56.168945 ; 90.15 ; 56.52
889.0 ; 217.0 ; 2276.504 ; 24.97 ; 62.95
25.0 ; 2.0 ; 40.3916 ; 95.95 ; 58.58
1140.0 ; 56.0 ; 2160.71 ; 38.96 ; 60.54
3034.0 ; 42.0 ; 1049.8145 ; 37.75 ; 65.53
770.0 ; 148.0 ; 1052.3564 ; 36.36 ; 52.77
365.0 ; 70.0 ; 1089.8066 ; 63.09 ; 65.37
2410.0 ; 275.0 ; 3406.8252 ; 7.88 ; 54.98
1922.0 ; 369.0 ; 4570.126 ; 8.40 ; 62.77
1677.0 ; 122.0 ; 1035.9219 ; 25.60 ; 58.20
958.0 ; 17.0 ; 550.01855 ; 57.44 ; 59.88
967.0 ; 131.0 ; 900.4043 ; 33.92 ; 48.02
45.0 ; 1.0 ; 18.113281 ; 95.84 ; 64.81
3950.0 ; 711.0 ; 6268.4844 ; 5.36 ; 56.14
2153.0 ; 214.0 ; 4423.2314 ; 9.16 ; 61.33
96.0 ; 13.0 ; 56.242188 ; 90.15 ; 56.68
2928.0 ; 235.0 ; 22975.32 ; 5.95 ; 70.13
1243.0 ; 180.0 ; 1000.3301 ; 24.97 ; 50.92
642.0 ; 55.0 ; 2685.5625 ; 50.08 ; 68.40
2565.0 ; 276.0 ; 3931.4639 ; 7.02 ; 56.60
208.0 ; 45.0 ; 1684.5996 ; 72.50 ; 70.92
455.0 ; 47.0 ; 2778.9902 ; 59.05 ; 70.50
426.0 ; 28.0 ; 230.44434 ; 74.49 ; 58.83
306.0 ; 40.0 ; 206.47559 ; 77.29 ; 54.57
203.0 ; 49.0 ; 766.5947 ; 76.11 ; 67.13
367.0 ; 116.0 ; 3195.8643 ; 48.41 ; 71.12
96.0 ; 13.0 ; 56.26758 ; 90.15 ; 56.73
3938.0 ; 1042.0 ; 3286.543 ; 7.33 ; 46.62
451.0 ; 159.0 ; 12296.518 ; 37.67 ; 73.13
270.0 ; 9.0 ; 38.6709 ; 84.97 ; 70.35
9.0 ; 2.0 ; 1.2695312 ; 97.25 ; 65.62
428.0 ; 55.0 ; 2195.8652 ; 59.64 ; 69.24
96.0 ; 13.0 ; 56.20703 ; 90.15 ; 56.52
71.0 ; 14.0 ; 543.08594 ; 88.47 ; 70.65
4540.0 ; 752.0 ; 5343.5205 ; 5.65 ; 51.05
3122.0 ; 522.0 ; 5567.374 ; 5.67 ; 58.43
395.0 ; 8.0 ; 115.024414 ; 79.50 ; 67.44
17.0 ; 4.0 ; 840.9707 ; 91.87 ; 71.60
2464.0 ; 11.0 ; 882.77637 ; 44.20 ; 63.63
1035.0 ; 62.0 ; 2956.4004 ; 37.57 ; 65.68
1462.0 ; 16.0 ; 523.32715 ; 50.41 ; 63.78
538.0 ; 84.0 ; 303.16406 ; 57.12 ; 57.14
358.0 ; 27.0 ; 1781.0537 ; 69.98 ; 69.95
838.0 ; 68.0 ; 4290.9775 ; 38.86 ; 69.87
319.0 ; 3.0 ; 129.26074 ; 83.25 ; 62.25
576.0 ; 108.0 ; 4202.578 ; 39.74 ; 70.53
661.0 ; 55.0 ; 1234.7129 ; 54.19 ; 60.34
604.0 ; 58.0 ; 1919.7979 ; 52.69 ; 66.09
829.0 ; 256.0 ; 694.81934 ; 32.26 ; 46.01
192.0 ; 47.0 ; 36.137695 ; 80.83 ; 64.08
3021.0 ; 184.0 ; 1736.6162 ; 14.01 ; 58.75
120.0 ; 66.0 ; 11049.48 ; 63.77 ; 72.85
566.0 ; 23.0 ; 2172.746 ; 60.82 ; 66.35
843.0 ; 36.0 ; 18926.209 ; 44.54 ; 72.06
96.0 ; 13.0 ; 56.20117 ; 90.15 ; 56.68
424.0 ; 22.0 ; 1256.5156 ; 70.25 ; 65.52
31.0 ; 11.0 ; 1392.8701 ; 87.45 ; 71.92
233.0 ; 40.0 ; 547.75977 ; 78.38 ; 62.56
469.0 ; 79.0 ; 2402.918 ; 51.92 ; 68.84
2127.0 ; 150.0 ; 2935.62 ; 14.31 ; 55.72
1518.0 ; 84.0 ; 2660.4912 ; 27.08 ; 59.75
2098.0 ; 631.0 ; 81086.37 ; 5.96 ; 72.36
3972.0 ; 806.0 ; 1357.5225 ; 12.67 ; 61.20
1100.0 ; 222.0 ; 3370.8896 ; 18.47 ; 64.79
822.0 ; 105.0 ; 724.88184 ; 41.74 ; 49.19
418.0 ; 18.0 ; 294.12012 ; 76.25 ; 55.91
719.0 ; 179.0 ; 4002.0898 ; 28.32 ; 69.66
1357.0 ; 320.0 ; 5830.628 ; 11.83 ; 67.64
1013.0 ; 58.0 ; 521.751 ; 48.04 ; 60.74
773.0 ; 221.0 ; 6459.079 ; 23.76 ; 71.11
1808.0 ; 337.0 ; 4100.963 ; 9.18 ; 61.51
2218.0 ; 65.0 ; 7595.748 ; 23.96 ; 65.17
892.0 ; 34.0 ; 289.69824 ; 57.32 ; 65.64
298.0 ; 6.0 ; 26.320312 ; 84.34 ; 71.96
5639.0 ; 527.0 ; 17498.639 ; 4.84 ; 66.12
689.0 ; 57.0 ; 2167.713 ; 49.22 ; 66.18
82.0 ; 17.0 ; 73.81738 ; 89.88 ; 47.25
532.0 ; 121.0 ; 7070.4336 ; 38.33 ; 72.37
469.0 ; 38.0 ; 18807.21 ; 56.92 ; 72.63
1489.0 ; 243.0 ; 523.31836 ; 22.88 ; 62.10
81.0 ; 3.0 ; 16.075195 ; 92.11 ; 69.42
346.0 ; 73.0 ; 1965.208 ; 59.60 ; 69.66
6108.0 ; 297.0 ; 4230.3174 ; 6.59 ; 55.90
653.0 ; 112.0 ; 783.38477 ; 45.60 ; 49.81
4611.0 ; 220.0 ; 1468.2832 ; 13.75 ; 65.50
1978.0 ; 277.0 ; 7435.168 ; 7.13 ; 67.35
727.0 ; 57.0 ; 6590.3164 ; 43.54 ; 70.22
1503.0 ; 180.0 ; 8230.372 ; 12.53 ; 70.03
672.0 ; 34.0 ; 422.83887 ; 62.87 ; 57.71
350.0 ; 46.0 ; 1637.5557 ; 66.93 ; 68.71
545.0 ; 48.0 ; 160.74512 ; 65.70 ; 65.42
1271.0 ; 34.0 ; 3663.5176 ; 39.33 ; 64.22
2155.0 ; 70.0 ; 18114.852 ; 22.82 ; 69.98
2056.0 ; 44.0 ; 1965.2803 ; 34.97 ; 50.94
315.0 ; 16.0 ; 1565.6152 ; 74.47 ; 67.84
442.0 ; 61.0 ; 1588.5898 ; 59.67 ; 66.98
1503.0 ; 180.0 ; 8228.127 ; 12.53 ; 70.03
527.0 ; 65.0 ; 901.8926 ; 58.47 ; 57.99
2090.0 ; 459.0 ; 45074.664 ; 6.21 ; 71.99
668.0 ; 51.0 ; 431.8789 ; 59.15 ; 57.57
4019.0 ; 525.0 ; 1373.6484 ; 12.73 ; 63.09
3378.0 ; 488.0 ; 8543.003 ; 4.90 ; 63.72
157.0 ; 12.0 ; 425.93066 ; 86.56 ; 65.26
742.0 ; 58.0 ; 571.16797 ; 54.37 ; 53.60
895.0 ; 105.0 ; 1854.0664 ; 34.69 ; 60.98
174.0 ; 5.0 ; 12.776367 ; 89.05 ; 72.76
65.0 ; 8.0 ; 182.82812 ; 91.61 ; 64.83
3686.0 ; 568.0 ; 4066.0771 ; 6.63 ; 48.90
614.0 ; 21.0 ; 1726.2881 ; 60.83 ; 64.25
2962.0 ; 229.0 ; 7583.6797 ; 6.28 ; 64.59
2518.0 ; 201.0 ; 1032.9268 ; 16.37 ; 62.37
2109.0 ; 109.0 ; 1675.7451 ; 22.38 ; 53.76
696.0 ; 156.0 ; 61.948242 ; 43.30 ; 67.18
1836.0 ; 87.0 ; 1785.0615 ; 26.69 ; 49.77
949.0 ; 17.0 ; 668.20996 ; 56.97 ; 55.89
316.0 ; 48.0 ; 596.9756 ; 73.02 ; 59.30
2383.0 ; 200.0 ; 2933.912 ; 10.49 ; 52.39
1654.0 ; 604.0 ; 2043.2832 ; 13.74 ; 47.12
735.0 ; 22.0 ; 1295.9443 ; 58.44 ; 60.54
792.0 ; 53.0 ; 387.70996 ; 55.11 ; 61.41
66.0 ; 6.0 ; 29.213867 ; 92.63 ; 61.34
550.0 ; 28.0 ; 382.3125 ; 68.63 ; 56.36
73.0 ; 4.0 ; 129.92578 ; 91.68 ; 60.07
2017.0 ; 236.0 ; 1546.3398 ; 14.78 ; 52.92
5672.0 ; 1319.0 ; 1712.7734 ; 10.94 ; 61.67
1864.0 ; 587.0 ; 2001.3369 ; 12.57 ; 44.32
371.0 ; 50.0 ; 2035.2256 ; 63.71 ; 69.93
776.0 ; 194.0 ; 2178.6855 ; 28.96 ; 63.62
24.0 ; 5.0 ; 400.78906 ; 93.75 ; 71.88
40.0 ; 8.0 ; 74.024414 ; 94.18 ; 58.21
870.0 ; 133.0 ; 2616.167 ; 29.59 ; 65.75
792.0 ; 116.0 ; 1634.0977 ; 36.62 ; 61.21
687.0 ; 145.0 ; 4444.8164 ; 31.26 ; 70.17
2048.0 ; 202.0 ; 2388.1494 ; 12.76 ; 51.03
1614.0 ; 195.0 ; 8268.905 ; 11.01 ; 69.25
48.0 ; 19.0 ; 2757.9688 ; 81.14 ; 73.39
2207.0 ; 61.0 ; 3122.1045 ; 27.75 ; 56.44
41.0 ; 2.0 ; 5.4726562 ; 95.30 ; 70.84
1796.0 ; 165.0 ; 3607.7979 ; 13.51 ; 61.73
77.0 ; 15.0 ; 357.3086 ; 88.91 ; 68.47
28.0 ; 3.0 ; 101.703125 ; 95.30 ; 67.47
450.0 ; 50.0 ; 410.72656 ; 67.89 ; 48.91
9.0 ; 2.0 ; 1.2695312 ; 97.25 ; 65.62
1594.0 ; 80.0 ; 178.91309 ; 37.60 ; 71.02
2048.0 ; 202.0 ; 2389.1807 ; 12.76 ; 51.66
807.0 ; 106.0 ; 772.0254 ; 41.76 ; 47.66
2187.0 ; 689.0 ; 21111.77 ; 5.84 ; 71.53
778.0 ; 211.0 ; 963.41016 ; 33.21 ; 49.24
683.0 ; 158.0 ; 2498.755 ; 33.02 ; 66.22
1051.0 ; 62.0 ; 960.5918 ; 43.95 ; 50.70
1047.0 ; 50.0 ; 4171.873 ; 38.66 ; 67.33
310.0 ; 4.0 ; 694.9414 ; 80.57 ; 60.95
398.0 ; 60.0 ; 963.70703 ; 64.72 ; 63.22
748.0 ; 60.0 ; 541.0547 ; 53.87 ; 55.03
1526.0 ; 121.0 ; 2985.542 ; 20.48 ; 60.47
1762.0 ; 251.0 ; 3146.8086 ; 11.34 ; 58.36
792.0 ; 116.0 ; 1647.3057 ; 36.56 ; 61.31
1799.0 ; 465.0 ; 2981.7705 ; 10.59 ; 55.87
484.0 ; 135.0 ; 184.51367 ; 52.33 ; 57.66
85.0 ; 23.0 ; 281.44727 ; 87.72 ; 64.97
523.0 ; 23.0 ; 1071.1904 ; 66.88 ; 62.46
4032.0 ; 315.0 ; 11958.422 ; 4.96 ; 65.88
2770.0 ; 129.0 ; 5075.8096 ; 12.84 ; 60.58
513.0 ; 59.0 ; 153.06543 ; 64.40 ; 64.22
260.0 ; 21.0 ; 98.27637 ; 83.23 ; 62.93
2696.0 ; 748.0 ; 2340.9785 ; 9.28 ; 46.31
360.0 ; 56.0 ; 32.754883 ; 72.24 ; 68.64
45.0 ; 11.0 ; 3.0888672 ; 93.94 ; 66.96
174.0 ; 57.0 ; 5270.5684 ; 65.18 ; 72.44
132.0 ; 56.0 ; 324.94238 ; 79.11 ; 59.83
331.0 ; 99.0 ; 149.5127 ; 63.77 ; 56.18
601.0 ; 161.0 ; 1119.6279 ; 40.63 ; 58.06
10.0 ; 1.0 ; 15.916992 ; 97.72 ; 57.69
2063.0 ; 466.0 ; 2394.2559 ; 10.80 ; 48.12
1666.0 ; 416.0 ; 32431.283 ; 8.33 ; 72.74
2999.0 ; 4.0 ; 450.09375 ; 47.39 ; 69.08
2470.0 ; 133.0 ; 19241.438 ; 11.36 ; 69.55
3715.0 ; 207.0 ; 2315.0645 ; 11.17 ; 57.67
514.0 ; 70.0 ; 464.5088 ; 60.19 ; 48.79
949.0 ; 65.0 ; 1280.9346 ; 43.62 ; 54.92
526.0 ; 23.0 ; 1138.5244 ; 66.42 ; 63.32
1775.0 ; 484.0 ; 3407.8877 ; 10.09 ; 58.78
123.0 ; 26.0 ; 28.021484 ; 87.40 ; 63.47
2006.0 ; 748.0 ; 3664.9824 ; 8.74 ; 56.01
3990.0 ; 14.0 ; 1162.834 ; 42.31 ; 65.13
2148.0 ; 61.0 ; 1412.9727 ; 32.70 ; 57.97
704.0 ; 22.0 ; 493.2832 ; 63.64 ; 56.51
195.0 ; 8.0 ; 271.19336 ; 86.58 ; 56.16
1024.0 ; 161.0 ; 4207.7383 ; 21.64 ; 67.87
716.0 ; 14.0 ; 674.70996 ; 63.57 ; 49.91
1354.0 ; 68.0 ; 569.25586 ; 40.34 ; 63.58
1173.0 ; 167.0 ; 690.68164 ; 28.39 ; 56.92
2005.0 ; 268.0 ; 3112.0938 ; 9.98 ; 56.35
2212.0 ; 70.0 ; 4312.9824 ; 24.21 ; 62.04
2357.0 ; 122.0 ; 2413.8418 ; 17.44 ; 49.51
3493.0 ; 638.0 ; 64834.344 ; 4.61 ; 71.55
307.0 ; 25.0 ; 1325.0518 ; 74.35 ; 68.21
338.0 ; 11.0 ; 4917.6797 ; 68.34 ; 71.22
986.0 ; 53.0 ; 2389.207 ; 41.85 ; 64.32
309.0 ; 62.0 ; 884.27344 ; 68.40 ; 64.17
247.0 ; 69.0 ; 825.25 ; 69.48 ; 65.52
1165.0 ; 99.0 ; 2319.419 ; 29.16 ; 61.75
1432.0 ; 211.0 ; 579.3379 ; 23.80 ; 61.01
31.0 ; 1.0 ; 6.1083984 ; 96.66 ; 68.97
3821.0 ; 224.0 ; 2305.4248 ; 10.82 ; 57.86
2492.0 ; 787.0 ; 5332.9004 ; 5.65 ; 59.06
984.0 ; 288.0 ; 834.40234 ; 27.37 ; 47.23
85.0 ; 7.0 ; 16.548828 ; 91.48 ; 68.12
2225.0 ; 410.0 ; 2335.625 ; 10.38 ; 46.50
422.0 ; 12.0 ; 336.0918 ; 76.75 ; 53.98
589.0 ; 130.0 ; 1819.4746 ; 40.74 ; 65.27
935.0 ; 28.0 ; 942.39453 ; 53.92 ; 48.38
334.0 ; 29.0 ; 17266.805 ; 64.39 ; 71.60
863.0 ; 203.0 ; 1711.1885 ; 27.73 ; 59.50
980.0 ; 221.0 ; 2528.2422 ; 22.24 ; 62.82
3677.0 ; 1410.0 ; 3618.6348 ; 6.74 ; 40.94
2643.0 ; 422.0 ; 3395.0254 ; 7.44 ; 52.08
338.0 ; 129.0 ; 1484.001 ; 52.48 ; 67.01
1516.0 ; 208.0 ; 7175.867 ; 11.46 ; 68.89
517.0 ; 57.0 ; 1950.5166 ; 56.18 ; 67.59
91.0 ; 3.0 ; 24.893555 ; 91.76 ; 66.83
1043.0 ; 73.0 ; 1504.0898 ; 38.96 ; 56.73
2148.0 ; 43.0 ; 1081.2783 ; 38.57 ; 62.65
2172.0 ; 181.0 ; 9773.85 ; 8.93 ; 68.73
1355.0 ; 475.0 ; 5058.7383 ; 12.14 ; 66.51
492.0 ; 151.0 ; 3725.1377 ; 38.70 ; 70.30
373.0 ; 30.0 ; 878.9297 ; 72.93 ; 62.95
1061.0 ; 289.0 ; 2786.2031 ; 18.79 ; 62.54
1885.0 ; 508.0 ; 3024.9111 ; 10.17 ; 55.10
3561.0 ; 751.0 ; 2946.1748 ; 7.99 ; 48.61
845.0 ; 40.0 ; 1473.3496 ; 51.10 ; 59.67
255.0 ; 2.0 ; 195.86133 ; 85.58 ; 52.79
779.0 ; 35.0 ; 1563.0654 ; 53.59 ; 62.57
135.0 ; 4.0 ; 8.488281 ; 90.42 ; 72.83
987.0 ; 17.0 ; 1446.0742 ; 52.26 ; 55.57
512.0 ; 149.0 ; 829.1113 ; 46.47 ; 55.00
201.0 ; 15.0 ; 169.03223 ; 85.97 ; 52.45
134.0 ; 8.0 ; 1080.46 ; 84.24 ; 69.71
1370.0 ; 142.0 ; 5560.573 ; 17.28 ; 68.14
6073.0 ; 260.0 ; 1236.0322 ; 13.93 ; 68.59
353.0 ; 38.0 ; 853.82715 ; 72.33 ; 63.28
1148.0 ; 298.0 ; 3840.3867 ; 15.89 ; 65.41
700.0 ; 29.0 ; 1387.5566 ; 57.88 ; 62.37
4070.0 ; 495.0 ; 1609.0029 ; 11.73 ; 62.14
1662.0 ; 132.0 ; 2839.499 ; 18.38 ; 59.13
1405.0 ; 82.0 ; 642.51953 ; 36.39 ; 61.84
48.0 ; 5.0 ; 423.98145 ; 92.32 ; 70.48
368.0 ; 119.0 ; 457.57812 ; 57.77 ; 47.85
303.0 ; 433.0 ; 644.4121 ; 51.32 ; 47.19
1025.0 ; 42.0 ; 537.67285 ; 51.52 ; 60.66
1153.0 ; 24.0 ; 839.7051 ; 51.17 ; 56.58
922.0 ; 53.0 ; 1171.6377 ; 47.66 ; 54.21
1061.0 ; 49.0 ; 5535.8623 ; 37.75 ; 67.91
1163.0 ; 278.0 ; 191.0498 ; 27.66 ; 65.03
139.0 ; 2.0 ; 10.157227 ; 90.55 ; 73.34
896.0 ; 153.0 ; 5602.13 ; 24.08 ; 70.24
205.0 ; 2.0 ; 26.829102 ; 88.30 ; 69.76
11010.0 ; 502.0 ; 4996.4424 ; 5.97 ; 62.49
1253.0 ; 96.0 ; 1200.1387 ; 32.48 ; 49.04
1363.0 ; 232.0 ; 8057.8 ; 12.16 ; 69.96
1531.0 ; 74.0 ; 1923.6348 ; 30.99 ; 53.58
412.0 ; 39.0 ; 296.8164 ; 72.62 ; 54.07
343.0 ; 75.0 ; 2508.3281 ; 57.83 ; 70.64
1949.0 ; 421.0 ; 2849.7822 ; 10.26 ; 53.73
572.0 ; 22.0 ; 242.25488 ; 69.54 ; 63.24
1881.0 ; 190.0 ; 17846.75 ; 9.55 ; 70.50
2294.0 ; 246.0 ; 5428.6016 ; 7.27 ; 62.95
1875.0 ; 105.0 ; 8451.957 ; 17.23 ; 68.09
1720.0 ; 358.0 ; 3640.9844 ; 10.29 ; 60.89
1172.0 ; 424.0 ; 2412.6475 ; 17.75 ; 58.45
503.0 ; 30.0 ; 360.958 ; 70.26 ; 55.77
383.0 ; 106.0 ; 553.0635 ; 58.40 ; 52.94
2282.0 ; 515.0 ; 4147.9395 ; 7.30 ; 58.18
188.0 ; 10.0 ; 876.875 ; 83.33 ; 67.98
4388.0 ; 522.0 ; 10128.839 ; 4.87 ; 62.83
1747.0 ; 442.0 ; 699.9922 ; 19.12 ; 58.33
91.0 ; 23.0 ; 2930.29 ; 77.26 ; 72.39
1313.0 ; 41.0 ; 2573.9521 ; 39.13 ; 63.04
389.0 ; 38.0 ; 1090.5781 ; 69.56 ; 65.53
3143.0 ; 142.0 ; 3871.8975 ; 12.47 ; 54.48
1280.0 ; 128.0 ; 2586.5918 ; 22.85 ; 61.80
3180.0 ; 446.0 ; 1013.76855 ; 14.53 ; 63.57
178.0 ; 12.0 ; 193.63379 ; 87.01 ; 50.44
144.0 ; 6.0 ; 102.7168 ; 89.35 ; 56.36
876.0 ; 139.0 ; 925.8799 ; 35.08 ; 47.47
927.0 ; 145.0 ; 1623.126 ; 29.99 ; 58.76
779.0 ; 38.0 ; 740.3877 ; 57.02 ; 50.35
1088.0 ; 23.0 ; 863.59375 ; 52.22 ; 55.54
2829.0 ; 446.0 ; 2451.745 ; 9.13 ; 48.81
473.0 ; 128.0 ; 509.3955 ; 51.89 ; 44.51
955.0 ; 249.0 ; 3155.3213 ; 20.97 ; 65.60
1136.0 ; 389.0 ; 9208.105 ; 14.01 ; 70.57
41.0 ; 3.0 ; 23.705078 ; 95.07 ; 58.86
373.0 ; 28.0 ; 300.93652 ; 76.40 ; 52.49
1157.0 ; 29.0 ; 638.02734 ; 51.30 ; 59.85
193.0 ; 3.0 ; 230.0957 ; 87.48 ; 53.85
1853.0 ; 146.0 ; 1605.3301 ; 19.25 ; 51.48
1948.0 ; 207.0 ; 4384.7227 ; 10.09 ; 62.72
1733.0 ; 92.0 ; 13741.642 ; 20.20 ; 69.61
4050.0 ; 73.0 ; 2845.418 ; 24.41 ; 56.15
148.0 ; 49.0 ; 5216.668 ; 67.95 ; 73.02
439.0 ; 12.0 ; 187.89062 ; 76.75 ; 63.45
358.0 ; 34.0 ; 172.86328 ; 76.54 ; 60.52
785.0 ; 96.0 ; 1193.1562 ; 41.81 ; 56.32
206.0 ; 11.0 ; 738.2822 ; 83.34 ; 67.87
1943.0 ; 120.0 ; 1154.4814 ; 23.82 ; 58.58
1235.0 ; 66.0 ; 8194.834 ; 30.15 ; 68.97
1450.0 ; 106.0 ; 1522.041 ; 27.16 ; 48.57
469.0 ; 40.0 ; 113.58301 ; 70.90 ; 66.81
641.0 ; 132.0 ; 758.8115 ; 43.61 ; 50.13
1075.0 ; 327.0 ; 1738.0986 ; 21.34 ; 55.51
1701.0 ; 118.0 ; 7132.0674 ; 16.72 ; 68.83
1747.0 ; 20.0 ; 1383.0303 ; 43.19 ; 53.12
3119.0 ; 302.0 ; 2195.123 ; 9.85 ; 55.64
1543.0 ; 246.0 ; 961.2246 ; 20.03 ; 54.98
905.0 ; 90.0 ; 2826.3486 ; 34.55 ; 66.04
1772.0 ; 124.0 ; 1858.7334 ; 21.05 ; 49.73
1776.0 ; 66.0 ; 920.37695 ; 35.40 ; 61.33
77.0 ; 9.0 ; 826.13965 ; 87.15 ; 70.80
263.0 ; 15.0 ; 138.03223 ; 83.89 ; 60.58
691.0 ; 48.0 ; 4233.752 ; 47.98 ; 69.26
180.0 ; 11.0 ; 155.375 ; 87.25 ; 50.67
140.0 ; 22.0 ; 996.0449 ; 82.43 ; 71.36
355.0 ; 14.0 ; 264.67188 ; 79.68 ; 54.93
745.0 ; 170.0 ; 1157.875 ; 34.96 ; 55.31
59.0 ; 3.0 ; 525.28613 ; 91.05 ; 70.05
1775.0 ; 392.0 ; 13220.804 ; 7.62 ; 70.98
1005.0 ; 409.0 ; 15410.64 ; 16.31 ; 72.64
1028.0 ; 141.0 ; 675.2627 ; 32.96 ; 54.90
1518.0 ; 5.0 ; 687.76465 ; 50.55 ; 60.86
302.0 ; 63.0 ; 685.92676 ; 69.54 ; 61.42
1543.0 ; 22.0 ; 2217.4434 ; 41.36 ; 54.68
1539.0 ; 473.0 ; 2238.9092 ; 14.08 ; 52.97
1385.0 ; 117.0 ; 5411.5254 ; 20.00 ; 68.49
2267.0 ; 231.0 ; 3248.921 ; 9.62 ; 55.24
2836.0 ; 1007.0 ; 524.74316 ; 16.92 ; 60.41
324.0 ; 24.0 ; 1160.4727 ; 74.61 ; 67.73
574.0 ; 164.0 ; 4484.748 ; 33.81 ; 71.02
33.0 ; 5.0 ; 63.1084 ; 95.00 ; 59.42
448.0 ; 65.0 ; 509.62402 ; 63.88 ; 50.25
984.0 ; 27.0 ; 744.03613 ; 54.16 ; 55.18
746.0 ; 157.0 ; 1624.4141 ; 33.76 ; 60.07
67.0 ; 2.0 ; 11.900391 ; 93.16 ; 69.94
887.0 ; 191.0 ; 171.48145 ; 35.34 ; 64.58
146.0 ; 8.0 ; 839.1406 ; 85.15 ; 68.55
52.0 ; 2.0 ; 78.00879 ; 94.11 ; 56.65
694.0 ; 210.0 ; 900.46484 ; 36.13 ; 50.27
71.0 ; 27.0 ; 4687.885 ; 75.46 ; 72.85
432.0 ; 5.0 ; 61.26465 ; 78.63 ; 70.08
1221.0 ; 67.0 ; 1262.6875 ; 38.48 ; 49.55
20.0 ; 1.0 ; 0.6191406 ; 98.10 ; 73.42
485.0 ; 65.0 ; 4308.799 ; 51.55 ; 72.22
1121.0 ; 343.0 ; 3639.4883 ; 16.51 ; 64.82
670.0 ; 170.0 ; 2575.417 ; 32.41 ; 67.15
611.0 ; 122.0 ; 1827.373 ; 40.92 ; 64.90
1166.0 ; 42.0 ; 532.90137 ; 49.15 ; 63.22
2437.0 ; 439.0 ; 696.3887 ; 16.40 ; 63.01
2592.0 ; 616.0 ; 2169.287 ; 9.78 ; 48.29
503.0 ; 71.0 ; 400.78125 ; 60.77 ; 51.86
205.0 ; 55.0 ; 909.4531 ; 73.84 ; 67.90
125.0 ; 3.0 ; 7.6123047 ; 90.85 ; 72.74
1387.0 ; 116.0 ; 2114.001 ; 24.37 ; 56.74
39.0 ; 2.0 ; 18.057617 ; 95.33 ; 61.82
2516.0 ; 243.0 ; 1452.7256 ; 13.32 ; 57.90
1930.0 ; 374.0 ; 1823.502 ; 13.01 ; 45.63
801.0 ; 25.0 ; 65.72363 ; 62.46 ; 71.67
853.0 ; 104.0 ; 2580.2334 ; 33.86 ; 65.52
1050.0 ; 53.0 ; 5660.701 ; 36.98 ; 68.18
76.0 ; 11.0 ; 117.67578 ; 90.64 ; 56.32
868.0 ; 199.0 ; 1136.4775 ; 30.34 ; 52.18
181.0 ; 38.0 ; 746.374 ; 79.46 ; 67.69
118.0 ; 3.0 ; 7.4433594 ; 91.06 ; 72.79
2187.0 ; 563.0 ; 6311.7812 ; 6.49 ; 64.05
68.0 ; 4.0 ; 146.02637 ; 92.03 ; 62.67
1485.0 ; 393.0 ; 7193.17 ; 10.03 ; 68.11
83.0 ; 6.0 ; 756.10254 ; 87.73 ; 70.16
88.0 ; 5.0 ; 256.63867 ; 90.36 ; 65.37
1248.0 ; 365.0 ; 681.53613 ; 23.73 ; 53.64
1783.0 ; 20.0 ; 3419.1396 ; 37.61 ; 59.08
419.0 ; 66.0 ; 983.3701 ; 62.30 ; 62.84
1291.0 ; 25.0 ; 447.13672 ; 51.23 ; 65.08
893.0 ; 114.0 ; 1743.25 ; 33.89 ; 60.77
70.0 ; 7.0 ; 17.649414 ; 92.21 ; 66.27
1209.0 ; 29.0 ; 400.02148 ; 51.77 ; 66.20
2210.0 ; 136.0 ; 4838.3105 ; 13.28 ; 63.24
990.0 ; 21.0 ; 570.76953 ; 56.03 ; 60.01
699.0 ; 73.0 ; 3231.0557 ; 43.02 ; 69.09
47.0 ; 3.0 ; 222.03516 ; 93.67 ; 69.55
1846.0 ; 174.0 ; 18871.254 ; 10.43 ; 70.70
3222.0 ; 466.0 ; 1570.1221 ; 11.91 ; 58.80
343.0 ; 84.0 ; 2062.2363 ; 57.13 ; 70.00
337.0 ; 34.0 ; 1354.5674 ; 71.30 ; 67.66
1055.0 ; 41.0 ; 439.9668 ; 51.67 ; 63.34
284.0 ; 8.0 ; 730.7842 ; 80.90 ; 63.41
98.0 ; 3.0 ; 61.777344 ; 91.34 ; 58.31
182.0 ; 1.0 ; 102.2832 ; 89.47 ; 57.98
641.0 ; 58.0 ; 268.40625 ; 59.26 ; 62.05
561.0 ; 38.0 ; 788.00195 ; 64.07 ; 55.54
623.0 ; 32.0 ; 984.56445 ; 61.93 ; 57.77
508.0 ; 35.0 ; 1543.9375 ; 63.09 ; 66.38
2773.0 ; 695.0 ; 9585.883 ; 4.80 ; 65.80
1304.0 ; 225.0 ; 10384.017 ; 12.96 ; 71.46
1339.0 ; 136.0 ; 1495.7197 ; 24.74 ; 48.67
2230.0 ; 48.0 ; 1606.1709 ; 34.67 ; 56.88
148.0 ; 3.0 ; 74.40723 ; 89.78 ; 62.65
2531.0 ; 180.0 ; 2164.0059 ; 12.80 ; 52.00
